date,customer_id,product,category,price,quantity,revenue,region,churn
2023-03-21,321,Keyboard,Electronics,4824,4,19296,North,0
2023-03-22,244,Headphones,Electronics,2078,5,10390,North,1
2023-03-22,292,Shoes,Fashion,3132,2,6264,West,0
2023-03-22,181,Shoes,Fashion,1910,2,3820,South,0
2023-03-22,430,Phone,Electronics,34632,4,138528,East,1
2023-03-22,396,Mouse,Electronics,3994,2,7988,East,0
2023-03-22,248,Mouse,Electronics,2997,2,5994,North,1
2023-03-22,112,Phone,Electronics,18346,3,55038,North,1
2023-03-23,177,Headphones,Electronics,2277,4,9108,East,1
2023-03-23,123,Laptop,Electronics,71987,2,143974,South,1
2023-03-23,241,Phone,Electronics,14602,3,43806,North,0
2023-03-24,380,Shoes,Fashion,4967,5,24835,East,1
2023-03-24,173,Keyboard,Electronics,4205,2,8410,West,1
2023-03-24,163,Mouse,Electronics,2444,1,2444,South,1
2023-03-24,148,Laptop,Electronics,138436,1,138436,North,1
2023-03-24,132,Laptop,Electronics,126739,4,506956,East,0
2023-03-24,341,Shoes,Fashion,2416,1,2416,West,0
2023-03-24,363,Keyboard,Electronics,312,5,1560,East,0
2023-03-25,353,Shoes,Fashion,2583,2,5166,North,0
2023-03-25,157,Headphones,Electronics,1075,4,4300,North,0
2023-03-25,412,Headphones,Electronics,1485,4,5940,North,0
2023-03-25,310,Shoes,Fashion,3416,5,17080,East,0
2023-03-25,268,Keyboard,Electronics,2774,5,13870,West,0
2023-03-25,427,Mouse,Electronics,3709,2,7418,South,0
2023-03-25,437,Headphones,Electronics,3093,1,3093,South,0
2023-03-25,244,Keyboard,Electronics,2691,5,13455,East,0
2023-03-25,469,Laptop,Electronics,53079,2,106158,East,0
2023-03-25,465,Keyboard,Electronics,1662,5,8310,South,0
2023-03-25,411,Shoes,Fashion,4967,4,19868,North,1
2023-03-25,190,Laptop,Electronics,141228,3,423684,North,0
2023-03-25,386,Laptop,Electronics,70040,3,210120,South,0
2023-03-25,240,Laptop,Electronics,60807,4,243228,East,0
2023-03-26,241,Headphones,Electronics,444,1,444,West,0
2023-03-26,397,Phone,Electronics,47585,5,237925,North,1
2023-03-26,440,Headphones,Electronics,3454,1,3454,East,1
2023-03-26,239,Phone,Electronics,35012,3,105036,East,0
2023-03-26,346,Headphones,Electronics,4559,1,4559,South,1
2023-03-26,456,Shoes,Fashion,928,3,2784,East,1
2023-03-26,424,Headphones,Electronics,2466,2,4932,West,0
2023-03-27,211,Shoes,Fashion,3401,5,17005,West,0
2023-03-27,485,Shoes,Fashion,2399,2,4798,East,0
2023-03-27,347,Headphones,Electronics,247,4,988,South,0
2023-03-27,438,Phone,Electronics,75679,1,75679,West,1
2023-03-27,304,Mouse,Electronics,3847,5,19235,West,1
2023-03-27,499,Shoes,Fashion,4362,4,17448,South,1
2023-03-27,177,Headphones,Electronics,1847,2,3694,West,0
2023-03-27,363,Keyboard,Electronics,469,5,2345,West,0
2023-03-27,321,Keyboard,Electronics,3606,3,10818,South,1
2023-03-28,108,Keyboard,Electronics,3501,3,10503,West,0
2023-03-28,381,Laptop,Electronics,55316,3,165948,North,1
2023-03-28,435,Mouse,Electronics,1506,5,7530,West,1
2023-03-28,234,Headphones,Electronics,1018,2,2036,North,0
2023-03-28,272,Mouse,Electronics,1819,2,3638,West,1
2023-03-28,186,Shoes,Fashion,3298,4,13192,North,0
2023-03-29,320,Laptop,Electronics,59193,2,118386,North,0
2023-03-29,494,Mouse,Electronics,952,1,952,East,0
2023-03-29,312,Laptop,Electronics,108582,2,217164,West,0
2023-03-29,399,Headphones,Electronics,2878,1,2878,East,1
2023-03-29,399,Headphones,Electronics,358,1,358,South,0
2023-03-29,270,Phone,Electronics,27145,2,54290,North,1
2023-03-29,144,Shoes,Fashion,4421,4,17684,East,0
2023-03-29,383,Phone,Electronics,23121,1,23121,West,0
2023-03-29,176,Phone,Electronics,14366,5,71830,West,1
2023-03-30,220,Mouse,Electronics,699,1,699,North,1
2023-03-30,159,Keyboard,Electronics,2498,2,4996,North,0
2023-03-30,388,Shoes,Fashion,4233,3,12699,East,0
2023-03-30,135,Headphones,Electronics,2148,5,10740,North,1
2023-03-30,109,Laptop,Electronics,132465,4,529860,North,0
2023-03-30,322,Phone,Electronics,70504,2,141008,West,1
2023-03-30,105,Mouse,Electronics,3017,3,9051,North,1
2023-03-30,148,Shoes,Fashion,2796,3,8388,West,1
2023-03-31,130,Laptop,Electronics,59940,2,119880,West,0
2023-03-31,267,Phone,Electronics,54026,2,108052,East,0
2023-03-31,323,Headphones,Electronics,3936,4,15744,South,1
2023-03-31,499,Mouse,Electronics,344,1,344,South,0
2023-03-31,182,Keyboard,Electronics,3973,2,7946,West,0
2023-04-01,131,Shoes,Fashion,614,1,614,North,0
2023-04-01,354,Headphones,Electronics,4873,1,4873,North,1
2023-04-01,495,Phone,Electronics,12540,4,50160,West,1
2023-04-01,474,Headphones,Electronics,2107,3,6321,South,1
2023-04-02,237,Phone,Electronics,43658,5,218290,West,1
2023-04-02,141,Headphones,Electronics,2140,4,8560,West,1
2023-04-02,331,Phone,Electronics,12683,2,25366,South,0
2023-04-02,254,Phone,Electronics,23793,1,23793,North,1
2023-04-02,148,Keyboard,Electronics,3659,3,10977,North,0
2023-04-02,309,Keyboard,Electronics,4923,4,19692,North,0
2023-04-03,310,Laptop,Electronics,73810,4,295240,West,1
2023-04-03,102,Headphones,Electronics,1702,4,6808,West,0
2023-04-03,313,Mouse,Electronics,2805,1,2805,West,0
2023-04-03,292,Keyboard,Electronics,1310,3,3930,South,1
2023-04-03,100,Laptop,Electronics,101927,2,203854,East,1
2023-04-03,105,Mouse,Electronics,4800,2,9600,West,0
2023-04-03,401,Headphones,Electronics,3344,5,16720,East,1
2023-04-03,460,Laptop,Electronics,129845,4,519380,South,1
2023-04-03,275,Keyboard,Electronics,3599,3,10797,East,1
2023-04-04,143,Shoes,Fashion,3542,1,3542,North,0
2023-04-04,239,Mouse,Electronics,2096,4,8384,East,0
2023-04-04,311,Phone,Electronics,59907,5,299535,West,1
2023-04-04,499,Shoes,Fashion,3390,3,10170,North,0
2023-04-04,405,Keyboard,Electronics,4583,2,9166,North,0
2023-04-04,303,Phone,Electronics,77745,2,155490,West,1
2023-04-04,271,Headphones,Electronics,4565,3,13695,North,0
2023-04-04,381,Shoes,Fashion,1425,1,1425,East,0
2023-04-05,496,Shoes,Fashion,3447,5,17235,East,1
2023-04-05,382,Keyboard,Electronics,1857,1,1857,East,0
2023-04-05,206,Shoes,Fashion,1947,2,3894,West,1
2023-04-05,393,Mouse,Electronics,3012,5,15060,West,1
2023-04-05,132,Headphones,Electronics,3017,4,12068,North,0
2023-04-06,467,Phone,Electronics,56578,5,282890,East,0
2023-04-06,403,Shoes,Fashion,4267,5,21335,South,1
2023-04-06,235,Phone,Electronics,16590,3,49770,South,0
2023-04-06,125,Laptop,Electronics,112088,4,448352,North,1
2023-04-06,355,Keyboard,Electronics,448,2,896,South,0
2023-04-06,237,Mouse,Electronics,2215,4,8860,East,0
2023-04-06,183,Headphones,Electronics,228,5,1140,South,1
2023-04-06,263,Headphones,Electronics,1649,3,4947,West,0
2023-04-06,255,Mouse,Electronics,4101,5,20505,North,1
2023-04-06,158,Keyboard,Electronics,3879,4,15516,West,0
2023-04-07,388,Laptop,Electronics,107645,4,430580,East,0
2023-04-08,423,Keyboard,Electronics,1873,4,7492,North,0
2023-04-08,143,Shoes,Fashion,630,4,2520,South,1
2023-04-08,295,Mouse,Electronics,2636,5,13180,West,1
2023-04-08,477,Shoes,Fashion,2215,2,4430,East,0
2023-04-08,371,Phone,Electronics,55644,5,278220,West,0
2023-04-09,489,Headphones,Electronics,1891,5,9455,South,1
2023-04-09,413,Phone,Electronics,57640,5,288200,East,1
2023-04-09,243,Mouse,Electronics,1340,2,2680,South,0
2023-04-09,283,Laptop,Electronics,52586,1,52586,West,1
2023-04-09,285,Mouse,Electronics,4659,5,23295,West,0
2023-04-09,266,Keyboard,Electronics,4548,2,9096,West,0
2023-04-10,374,Laptop,Electronics,72864,5,364320,South,0
2023-04-10,466,Headphones,Electronics,222,4,888,North,0
2023-04-10,285,Shoes,Fashion,4562,3,13686,North,1
2023-04-10,415,Headphones,Electronics,3207,4,12828,South,1
2023-04-10,464,Keyboard,Electronics,1499,3,4497,South,0
2023-04-10,230,Keyboard,Electronics,954,3,2862,South,1
2023-04-10,300,Laptop,Electronics,121267,1,121267,West,1
2023-04-10,123,Keyboard,Electronics,2893,2,5786,North,0
2023-04-11,396,Shoes,Fashion,4824,5,24120,West,0
2023-04-11,133,Headphones,Electronics,3530,2,7060,West,0
2023-04-11,484,Phone,Electronics,18060,2,36120,East,0
2023-04-11,434,Laptop,Electronics,107036,5,535180,North,0
2023-04-11,229,Laptop,Electronics,101449,1,101449,West,1
2023-04-11,479,Mouse,Electronics,3732,1,3732,East,0
2023-04-11,104,Laptop,Electronics,141906,3,425718,North,0
2023-04-11,362,Laptop,Electronics,50878,3,152634,East,1
2023-04-12,200,Keyboard,Electronics,1319,4,5276,West,1
2023-04-12,409,Headphones,Electronics,3274,5,16370,North,0
2023-04-12,261,Keyboard,Electronics,3382,3,10146,South,0
2023-04-13,440,Keyboard,Electronics,2371,4,9484,West,1
2023-04-13,449,Headphones,Electronics,3030,4,12120,South,0
2023-04-13,183,Phone,Electronics,30325,2,60650,West,0
2023-04-14,424,Shoes,Fashion,3433,3,10299,North,1
2023-04-14,230,Keyboard,Electronics,2089,4,8356,South,0
2023-04-14,256,Headphones,Electronics,2282,4,9128,East,1
2023-04-14,448,Keyboard,Electronics,2592,5,12960,South,0
2023-04-14,180,Shoes,Fashion,3401,1,3401,East,1
2023-04-15,482,Headphones,Electronics,918,1,918,West,1
2023-04-15,228,Keyboard,Electronics,3835,5,19175,North,0
2023-04-15,130,Mouse,Electronics,1070,3,3210,East,0
2023-04-15,380,Laptop,Electronics,94720,5,473600,North,0
2023-04-15,407,Headphones,Electronics,2323,4,9292,South,1
2023-04-16,230,Shoes,Fashion,740,4,2960,West,0
2023-04-16,185,Mouse,Electronics,3266,5,16330,East,0
2023-04-16,433,Keyboard,Electronics,1946,4,7784,North,1
2023-04-16,245,Phone,Electronics,14236,4,56944,North,0
2023-04-16,304,Keyboard,Electronics,1728,2,3456,North,0
2023-04-16,265,Phone,Electronics,33933,5,169665,East,0
2023-04-16,493,Phone,Electronics,36627,3,109881,South,1
2023-04-16,407,Mouse,Electronics,828,4,3312,West,1
2023-04-17,427,Shoes,Fashion,1749,3,5247,East,1
2023-04-17,356,Shoes,Fashion,3507,4,14028,West,0
2023-04-17,331,Headphones,Electronics,3644,4,14576,North,0
2023-04-17,195,Phone,Electronics,25268,1,25268,West,1
2023-04-17,200,Keyboard,Electronics,4472,5,22360,West,1
2023-04-17,397,Keyboard,Electronics,4105,1,4105,West,0
2023-04-18,195,Headphones,Electronics,1066,3,3198,South,1
2023-04-18,139,Mouse,Electronics,859,1,859,West,1
2023-04-18,210,Laptop,Electronics,131733,2,263466,North,0
2023-04-18,114,Mouse,Electronics,1715,1,1715,South,1
2023-04-18,264,Shoes,Fashion,1334,1,1334,West,1
2023-04-18,382,Mouse,Electronics,4010,3,12030,West,1
2023-04-18,257,Phone,Electronics,40297,4,161188,West,0
2023-04-18,160,Headphones,Electronics,3178,3,9534,West,1
2023-04-18,170,Headphones,Electronics,2527,4,10108,South,1
2023-04-18,418,Headphones,Electronics,1355,4,5420,West,1
2023-04-19,339,Mouse,Electronics,2340,5,11700,South,0
2023-04-19,248,Laptop,Electronics,93711,5,468555,North,0
2023-04-19,215,Mouse,Electronics,1358,5,6790,West,1
2023-04-19,356,Laptop,Electronics,128200,2,256400,West,1
2023-04-19,347,Laptop,Electronics,86161,4,344644,South,1
2023-04-19,409,Shoes,Fashion,2018,5,10090,South,0
2023-04-19,493,Phone,Electronics,33905,5,169525,South,1
2023-04-19,224,Mouse,Electronics,1657,3,4971,North,0
2023-04-19,291,Laptop,Electronics,66409,2,132818,East,1
2023-04-19,228,Mouse,Electronics,1530,4,6120,West,1
2023-04-19,229,Phone,Electronics,39650,2,79300,East,1
2023-04-20,273,Phone,Electronics,24965,1,24965,West,0
2023-04-20,119,Headphones,Electronics,3064,1,3064,North,0
2023-04-20,371,Phone,Electronics,79831,3,239493,South,1
2023-04-21,462,Laptop,Electronics,144464,3,433392,North,0
2023-04-21,238,Mouse,Electronics,4024,2,8048,North,1
2023-04-21,118,Headphones,Electronics,3213,4,12852,North,1
2023-04-22,284,Keyboard,Electronics,4376,2,8752,South,1
2023-04-22,363,Keyboard,Electronics,875,2,1750,South,1
2023-04-22,220,Shoes,Fashion,1241,5,6205,West,0
2023-04-22,452,Phone,Electronics,22455,1,22455,South,0
2023-04-23,113,Shoes,Fashion,4193,1,4193,East,0
2023-04-23,280,Keyboard,Electronics,457,1,457,South,0
2023-04-23,279,Laptop,Electronics,133935,4,535740,West,1
2023-04-23,151,Shoes,Fashion,1578,2,3156,South,0
2023-04-23,330,Phone,Electronics,24974,2,49948,North,1
2023-04-23,209,Keyboard,Electronics,1418,4,5672,South,1
2023-04-23,441,Laptop,Electronics,105905,3,317715,North,1
2023-04-23,336,Mouse,Electronics,3539,3,10617,South,1
2023-04-23,137,Headphones,Electronics,1106,4,4424,West,0
2023-04-24,397,Keyboard,Electronics,2560,3,7680,West,1
2023-04-24,437,Mouse,Electronics,3182,2,6364,West,1
2023-04-24,364,Mouse,Electronics,1949,5,9745,East,0
2023-04-24,165,Phone,Electronics,54044,2,108088,North,1
2023-04-24,482,Phone,Electronics,12804,4,51216,West,1
2023-04-24,190,Headphones,Electronics,444,2,888,West,0
2023-04-24,205,Mouse,Electronics,3993,1,3993,North,1
2023-04-25,442,Headphones,Electronics,4510,4,18040,South,1
2023-04-25,208,Shoes,Fashion,3238,4,12952,North,0
2023-04-25,500,Mouse,Electronics,3994,5,19970,East,1
2023-04-25,181,Keyboard,Electronics,3146,4,12584,South,1
2023-04-26,408,Laptop,Electronics,82176,1,82176,North,0
2023-04-26,185,Laptop,Electronics,81810,4,327240,South,1
2023-04-26,318,Laptop,Electronics,86088,2,172176,North,1
2023-04-26,387,Mouse,Electronics,3619,2,7238,West,1
2023-04-27,394,Shoes,Fashion,3445,5,17225,South,1
2023-04-27,353,Keyboard,Electronics,4898,3,14694,North,0
2023-04-27,368,Mouse,Electronics,3456,3,10368,North,0
2023-04-27,328,Keyboard,Electronics,4260,3,12780,North,1
2023-04-27,229,Headphones,Electronics,3656,5,18280,North,1
2023-04-27,476,Keyboard,Electronics,4427,1,4427,South,0
2023-04-28,126,Keyboard,Electronics,1937,4,7748,South,0
2023-04-28,453,Mouse,Electronics,787,4,3148,North,1
2023-04-28,134,Mouse,Electronics,1322,3,3966,East,0
2023-04-29,370,Laptop,Electronics,83230,5,416150,North,0
2023-04-29,334,Mouse,Electronics,3140,3,9420,West,1
2023-04-29,317,Keyboard,Electronics,3005,1,3005,North,0
2023-04-29,381,Shoes,Fashion,4823,3,14469,South,0
2023-04-29,193,Phone,Electronics,52873,1,52873,North,1
2023-04-29,138,Phone,Electronics,16593,5,82965,South,1
2023-04-29,362,Keyboard,Electronics,2403,1,2403,South,0
2023-04-30,408,Keyboard,Electronics,2771,2,5542,West,1
2023-04-30,174,Laptop,Electronics,102531,1,102531,East,0
2023-04-30,341,Headphones,Electronics,2135,1,2135,South,0
2023-05-01,139,Phone,Electronics,17051,1,17051,North,1
2023-05-01,433,Headphones,Electronics,3658,5,18290,East,0
2023-05-01,353,Laptop,Electronics,113041,2,226082,North,0
2023-05-01,205,Laptop,Electronics,101160,1,101160,West,0
2023-05-01,236,Headphones,Electronics,3517,4,14068,West,0
2023-05-01,481,Keyboard,Electronics,2189,5,10945,South,0
2023-05-01,398,Mouse,Electronics,3550,5,17750,East,0
2023-05-02,406,Mouse,Electronics,599,2,1198,East,0
2023-05-02,355,Keyboard,Electronics,1499,2,2998,East,1
2023-05-02,267,Laptop,Electronics,64745,1,64745,North,1
2023-05-02,254,Headphones,Electronics,4088,2,8176,South,1
2023-05-02,472,Laptop,Electronics,100835,2,201670,North,1
2023-05-03,362,Shoes,Fashion,3746,1,3746,North,1
2023-05-03,162,Shoes,Fashion,3596,4,14384,West,1
2023-05-03,350,Headphones,Electronics,593,1,593,East,1
2023-05-03,490,Shoes,Fashion,2442,5,12210,West,1
2023-05-03,213,Laptop,Electronics,109250,4,437000,East,0
2023-05-03,187,Keyboard,Electronics,3359,5,16795,South,0
2023-05-03,150,Mouse,Electronics,3027,1,3027,North,0
2023-05-04,390,Phone,Electronics,46743,2,93486,South,0
2023-05-04,233,Laptop,Electronics,131279,4,525116,West,1
2023-05-05,372,Headphones,Electronics,4958,5,24790,South,0
2023-05-05,467,Mouse,Electronics,1848,5,9240,South,1
2023-05-05,479,Keyboard,Electronics,3510,4,14040,West,0
2023-05-05,162,Mouse,Electronics,4157,1,4157,North,1
2023-05-05,102,Laptop,Electronics,144698,5,723490,South,1
2023-05-05,301,Laptop,Electronics,71697,1,71697,West,1
2023-05-05,364,Phone,Electronics,26351,1,26351,North,0
2023-05-06,222,Mouse,Electronics,1991,4,7964,East,0
2023-05-06,290,Shoes,Fashion,2447,5,12235,South,1
2023-05-06,237,Headphones,Electronics,1691,5,8455,North,0
2023-05-06,268,Shoes,Fashion,3957,3,11871,West,1
2023-05-06,451,Keyboard,Electronics,945,3,2835,East,1
2023-05-06,253,Laptop,Electronics,52794,3,158382,East,1
2023-05-06,213,Keyboard,Electronics,237,2,474,East,0
2023-05-07,442,Phone,Electronics,52186,1,52186,South,1
2023-05-07,281,Phone,Electronics,59273,1,59273,North,0
2023-05-07,211,Headphones,Electronics,262,5,1310,East,1
2023-05-07,235,Headphones,Electronics,3740,2,7480,West,1
2023-05-07,207,Mouse,Electronics,2338,5,11690,West,1
2023-05-07,274,Shoes,Fashion,2189,2,4378,South,1
2023-05-07,474,Phone,Electronics,41186,1,41186,North,1
2023-05-07,352,Mouse,Electronics,3955,1,3955,West,1
2023-05-07,250,Headphones,Electronics,1558,1,1558,East,0
2023-05-07,362,Laptop,Electronics,140758,1,140758,West,1
2023-05-08,400,Headphones,Electronics,1235,1,1235,South,1
2023-05-08,420,Laptop,Electronics,69539,3,208617,West,0
2023-05-08,135,Shoes,Fashion,703,3,2109,North,1
2023-05-09,196,Laptop,Electronics,52870,2,105740,North,1
2023-05-09,466,Headphones,Electronics,2019,5,10095,West,1
2023-05-09,154,Headphones,Electronics,774,4,3096,North,0
2023-05-09,251,Headphones,Electronics,4218,1,4218,North,1
2023-05-10,481,Keyboard,Electronics,3396,2,6792,North,0
2023-05-10,456,Mouse,Electronics,779,4,3116,South,1
2023-05-10,279,Phone,Electronics,19105,3,57315,South,1
2023-05-10,396,Headphones,Electronics,3568,3,10704,South,1
2023-05-11,132,Headphones,Electronics,2381,1,2381,North,1
2023-05-11,254,Keyboard,Electronics,2601,5,13005,West,1
2023-05-11,490,Headphones,Electronics,2060,5,10300,South,0
2023-05-12,166,Headphones,Electronics,3533,3,10599,South,0
2023-05-12,294,Phone,Electronics,37098,4,148392,West,0
2023-05-12,116,Mouse,Electronics,4072,1,4072,West,1
2023-05-12,267,Mouse,Electronics,4492,3,13476,West,0
2023-05-12,480,Keyboard,Electronics,3472,4,13888,South,1
2023-05-12,191,Phone,Electronics,57369,2,114738,East,0
2023-05-12,285,Laptop,Electronics,145769,1,145769,East,1
2023-05-12,240,Keyboard,Electronics,1731,4,6924,East,1
2023-05-13,305,Phone,Electronics,12903,1,12903,South,1
2023-05-13,334,Keyboard,Electronics,1382,4,5528,West,1
2023-05-13,417,Shoes,Fashion,3000,4,12000,East,0
2023-05-13,228,Laptop,Electronics,66290,5,331450,West,0
2023-05-13,303,Headphones,Electronics,2632,5,13160,West,0
2023-05-13,288,Shoes,Fashion,3011,4,12044,North,1
2023-05-13,429,Mouse,Electronics,2028,4,8112,East,1
2023-05-13,413,Headphones,Electronics,2265,3,6795,East,1
2023-05-14,456,Laptop,Electronics,69459,3,208377,South,1
2023-05-14,109,Laptop,Electronics,138783,4,555132,East,0
2023-05-14,359,Shoes,Fashion,3969,4,15876,North,1
2023-05-14,147,Mouse,Electronics,2217,1,2217,South,0
2023-05-14,199,Shoes,Fashion,3004,2,6008,South,1
2023-05-14,182,Phone,Electronics,55582,3,166746,South,0
2023-05-15,232,Headphones,Electronics,2483,1,2483,East,1
2023-05-15,106,Keyboard,Electronics,4008,1,4008,West,0
2023-05-15,319,Keyboard,Electronics,4184,5,20920,North,1
2023-05-15,301,Shoes,Fashion,759,2,1518,East,1
2023-05-16,128,Mouse,Electronics,1573,3,4719,North,1
2023-05-16,225,Keyboard,Electronics,2243,1,2243,North,0
2023-05-16,135,Headphones,Electronics,290,5,1450,North,1
2023-05-16,388,Keyboard,Electronics,2476,3,7428,West,0
2023-05-16,405,Keyboard,Electronics,1504,5,7520,East,1
2023-05-16,367,Phone,Electronics,55870,1,55870,North,0
2023-05-16,472,Shoes,Fashion,2551,1,2551,West,0
2023-05-16,419,Phone,Electronics,66126,2,132252,North,1
2023-05-16,478,Keyboard,Electronics,3720,4,14880,West,1
2023-05-17,396,Headphones,Electronics,725,2,1450,North,1
2023-05-17,405,Laptop,Electronics,143215,4,572860,West,1
2023-05-17,427,Headphones,Electronics,964,3,2892,South,1
2023-05-18,303,Shoes,Fashion,2906,1,2906,West,0
2023-05-18,291,Headphones,Electronics,4536,1,4536,East,0
2023-05-18,139,Shoes,Fashion,4853,5,24265,South,1
2023-05-18,211,Phone,Electronics,19445,2,38890,North,1
2023-05-19,291,Keyboard,Electronics,3568,2,7136,South,1
2023-05-19,279,Mouse,Electronics,3527,3,10581,North,0
2023-05-19,468,Headphones,Electronics,263,4,1052,South,0
2023-05-19,117,Mouse,Electronics,4675,2,9350,East,0
2023-05-19,370,Keyboard,Electronics,2029,3,6087,North,1
2023-05-19,183,Phone,Electronics,74961,2,149922,East,0
2023-05-19,323,Laptop,Electronics,107731,2,215462,North,1
2023-05-19,362,Shoes,Fashion,4088,5,20440,North,1
2023-05-19,165,Shoes,Fashion,4135,1,4135,East,0
2023-05-20,216,Headphones,Electronics,2963,4,11852,West,0
2023-05-20,378,Laptop,Electronics,139236,3,417708,West,1
2023-05-20,290,Shoes,Fashion,986,2,1972,North,0
2023-05-20,304,Phone,Electronics,71839,4,287356,North,0
2023-05-20,134,Phone,Electronics,39672,2,79344,North,1
2023-05-20,341,Keyboard,Electronics,2063,4,8252,North,0
2023-05-20,396,Laptop,Electronics,103010,3,309030,East,1
2023-05-20,373,Shoes,Fashion,4396,1,4396,West,0
2023-05-21,457,Laptop,Electronics,73771,4,295084,South,1
2023-05-21,162,Keyboard,Electronics,2549,2,5098,East,0
2023-05-21,260,Headphones,Electronics,430,1,430,South,1
2023-05-21,471,Shoes,Fashion,751,2,1502,South,1
2023-05-21,335,Phone,Electronics,34889,4,139556,East,0
2023-05-22,219,Phone,Electronics,51523,5,257615,East,1
2023-05-22,271,Phone,Electronics,60825,1,60825,North,0
2023-05-22,338,Shoes,Fashion,1644,5,8220,North,1
2023-05-22,410,Keyboard,Electronics,1917,1,1917,East,1
2023-05-22,274,Mouse,Electronics,4118,5,20590,North,0
2023-05-22,254,Keyboard,Electronics,3122,1,3122,West,0
2023-05-22,216,Shoes,Fashion,4146,2,8292,East,1
2023-05-22,198,Shoes,Fashion,3699,3,11097,North,0
2023-05-22,193,Laptop,Electronics,104914,1,104914,South,1
2023-05-23,345,Headphones,Electronics,3073,2,6146,North,0
2023-05-23,380,Mouse,Electronics,3713,1,3713,East,1
2023-05-24,307,Mouse,Electronics,2439,2,4878,North,1
2023-05-24,434,Shoes,Fashion,1140,5,5700,North,0
2023-05-24,192,Laptop,Electronics,94558,5,472790,South,1
2023-05-24,134,Laptop,Electronics,88536,1,88536,North,1
2023-05-24,190,Shoes,Fashion,2158,4,8632,North,1
2023-05-25,146,Mouse,Electronics,4906,1,4906,South,0
2023-05-25,351,Headphones,Electronics,1473,4,5892,North,1
2023-05-25,275,Mouse,Electronics,1792,4,7168,South,1
2023-05-25,419,Headphones,Electronics,1681,4,6724,South,1
2023-05-25,202,Phone,Electronics,40399,3,121197,South,1
2023-05-25,185,Phone,Electronics,53147,5,265735,North,1
2023-05-25,232,Keyboard,Electronics,1330,1,1330,South,1
2023-05-25,318,Laptop,Electronics,62094,2,124188,South,0
2023-05-26,135,Mouse,Electronics,2232,2,4464,West,1
2023-05-26,154,Keyboard,Electronics,1683,1,1683,West,0
2023-05-26,211,Shoes,Fashion,1693,4,6772,East,1
2023-05-26,198,Phone,Electronics,24555,1,24555,North,1
2023-05-26,430,Headphones,Electronics,2432,3,7296,South,1
2023-05-26,412,Keyboard,Electronics,1854,2,3708,South,1
2023-05-26,193,Shoes,Fashion,4713,2,9426,West,1
2023-05-26,286,Phone,Electronics,10381,2,20762,South,0
2023-05-26,104,Shoes,Fashion,950,5,4750,East,0
2023-05-27,488,Keyboard,Electronics,1683,2,3366,East,1
2023-05-27,281,Phone,Electronics,23864,1,23864,North,0
2023-05-27,439,Mouse,Electronics,3265,5,16325,North,0
2023-05-27,292,Mouse,Electronics,3331,2,6662,East,1
2023-05-27,414,Keyboard,Electronics,4092,3,12276,West,0
2023-05-28,175,Laptop,Electronics,135553,3,406659,East,1
2023-05-28,261,Laptop,Electronics,83210,3,249630,South,0
2023-05-28,435,Mouse,Electronics,3667,1,3667,East,1
2023-05-28,176,Shoes,Fashion,3797,3,11391,North,1
2023-05-29,119,Phone,Electronics,42810,4,171240,South,1
2023-05-29,224,Mouse,Electronics,2055,2,4110,East,0
2023-05-29,390,Mouse,Electronics,1237,4,4948,South,1
2023-05-29,228,Headphones,Electronics,4594,3,13782,North,1
2023-05-29,445,Mouse,Electronics,3692,1,3692,East,1
2023-05-29,157,Laptop,Electronics,106461,2,212922,North,1
2023-05-30,259,Mouse,Electronics,2157,5,10785,South,1
2023-05-30,293,Shoes,Fashion,4404,1,4404,East,0
2023-05-30,181,Mouse,Electronics,1118,2,2236,East,0
2023-05-30,277,Keyboard,Electronics,3157,5,15785,East,0
2023-05-31,267,Keyboard,Electronics,3530,2,7060,South,0
2023-05-31,270,Laptop,Electronics,95694,4,382776,South,0
2023-05-31,331,Shoes,Fashion,3589,1,3589,West,1
2023-05-31,393,Laptop,Electronics,105087,3,315261,East,1
2023-05-31,184,Shoes,Fashion,4156,4,16624,North,1
2023-05-31,205,Headphones,Electronics,4777,1,4777,East,1
2023-05-31,232,Phone,Electronics,33393,1,33393,South,0
2023-05-31,172,Mouse,Electronics,3718,5,18590,North,1
2023-06-01,378,Laptop,Electronics,94233,1,94233,North,0
2023-06-01,253,Laptop,Electronics,54896,2,109792,South,1
2023-06-01,119,Laptop,Electronics,110199,1,110199,West,0
2023-06-01,386,Shoes,Fashion,2014,2,4028,West,1
2023-06-01,326,Headphones,Electronics,220,1,220,West,0
2023-06-02,431,Keyboard,Electronics,2162,3,6486,East,1
2023-06-02,449,Laptop,Electronics,86063,2,172126,East,0
2023-06-02,173,Shoes,Fashion,2740,3,8220,East,1
2023-06-03,430,Laptop,Electronics,67371,4,269484,South,0
2023-06-03,316,Laptop,Electronics,142848,3,428544,East,0
2023-06-03,190,Shoes,Fashion,1822,1,1822,East,1
2023-06-04,277,Laptop,Electronics,59625,5,298125,North,1
2023-06-04,233,Shoes,Fashion,3355,5,16775,South,0
2023-06-04,207,Shoes,Fashion,1128,3,3384,South,1
2023-06-04,499,Mouse,Electronics,1811,5,9055,South,1
2023-06-04,224,Keyboard,Electronics,592,4,2368,South,1
2023-06-04,286,Keyboard,Electronics,3262,4,13048,North,1
2023-06-04,414,Headphones,Electronics,2429,3,7287,South,0
2023-06-04,293,Laptop,Electronics,136854,5,684270,North,0
